ProductID,ProductName,SupplierID,Category,Price,CreationDate,LastUpdated
575,Samsung I8530 Galaxy Beam,400,Samsung,$39882.21,4/20/2023,4/28/2024
425,Huawei P40 lite,406,Huawei,$61231.16,5/11/2023,7/7/2024
361,BLU Touch Book 7.0 Plus,816,BLU,$38968.18,1/19/2023,2/13/2024
320,Nokia Asha 310,72,Nokia,$30223.67,2/8/2023,12/22/2024
595,HTC Desire 600 dual sim,145,HTC,$15155.66,2/19/2023,5/12/2024
508,T-Mobile Move Balance,17,T-Mobile,$28396.59,3/16/2023,12/6/2024
319,BLU Neo X Plus,946,BLU,$14967.22,7/11/2023,2/12/2024
397,Samsung F275,515,Samsung,$21840.47,10/11/2023,8/11/2024
434,Huawei nova 5i Pro,391,Huawei,$18606.71,2/7/2023,11/11/2024
368,Pantech Flex  P8010,368,Pantech,$30421.35,1/3/2023,6/4/2024
546,Micromax Bolt A067,307,Micromax,$64641.85,5/16/2023,9/30/2024
426,NEC N923,487,NEC,$10001.94,4/2/2023,3/4/2024
290,NIU Niutek 3.5B,590,NIU,$52877.41,2/2/2023,12/26/2024
592,Micromax Funbook Pro,676,Micromax,$61133.86,9/7/2023,3/8/2024
249,Sharp Aquos Crystal,839,Sharp,$38943.32,1/27/2023,4/11/2024
425,Motorola Moto C Plus,725,Motorola,$33382.19,6/28/2023,11/10/2024
581,Nokia E73 Mode,627,Nokia,$42006.53,3/5/2023,11/23/2024
560,Realme Watch S Pro,830,Realme,$35642.69,5/15/2023,2/13/2024
428,Sony Xperia Z3+,676,Sony,$59170.13,1/10/2023,2/23/2024
552,Oppo Reno4 SE,229,Oppo,$10508.96,4/5/2023,4/6/2024
375,Acer Liquid E2,571,Acer,$48540.31,2/27/2023,6/17/2024
254,Prestigio MultiPhone 5508 Duo,171,Prestigio,$22112.11,2/26/2023,9/9/2024
202,Samsung Galaxy A8 Duos,673,Samsung,$22179.88,9/3/2023,5/13/2024
525,Modu Mini jacket,267,Modu,$37526.30,6/28/2023,12/21/2024
397,Apple iPhone 12 Pro Max,384,Apple,$37058.23,6/25/2023,3/17/2024
401,Sony Ericsson V600,183,Sony,$63514.11,5/4/2023,12/14/2024
312,Sendo P600,172,Sendo,$48020.37,9/11/2023,7/11/2024
241,Nokia 5230,70,Nokia,$23522.01,9/5/2023,3/19/2024
497,Huawei Ascend G526,190,Huawei,$67162.19,4/1/2023,5/28/2024
308,Samsung P6210 Galaxy Tab 7.0 Plus,87,Samsung,$55582.22,3/23/2023,10/15/2024
299,Gionee K6,645,Gionee,$28288.81,8/22/2023,8/31/2024
265,ZTE V880E,885,ZTE,$42447.03,3/18/2023,4/16/2024
214,Samsung Mpower TV S239,982,Samsung,$12446.07,1/10/2023,4/30/2024
269,Amoi A102,651,Amoi,$50447.93,7/25/2023,2/2/2024
435,LG KE260,917,LG,$53623.06,2/4/2023,6/14/2024
409,alcatel OT-880 One Touch XTRA,389,alcatel,$68999.61,6/10/2023,2/11/2024
432,Sagem MC 932,533,Sagem,$51150.62,6/5/2023,11/13/2024
549,Tecno Phantom 8,956,Tecno,$28237.33,6/23/2023,11/17/2024
491,ZTE R220,529,ZTE,$25195.65,4/24/2023,11/21/2024
279,HTC Desire 19+,976,HTC,$34641.52,1/20/2023,11/23/2024
312,Vodafone Smart X9,73,Vodafone,$51555.92,6/21/2023,12/1/2024
206,Plum Trigger Plus,924,Plum,$61313.74,9/2/2023,3/13/2024
479,Motorola EM30,395,Motorola,$59674.22,5/23/2023,4/30/2024
488,HTC Butterfly 3,475,HTC,$61145.46,3/28/2023,3/22/2024
333,Samsung C3730C,908,Samsung,$66183.56,8/18/2023,11/7/2024
245,LG V60 ThinQ 5G UW,632,LG,$61467.17,9/14/2023,9/20/2024
521,LG C365,559,LG,$10889.61,9/23/2023,2/12/2024
536,Micromax X256,646,Micromax,$67133.45,6/26/2023,10/17/2024
419,Coolpad Torino S,313,Coolpad,$13391.29,1/28/2023,9/3/2024
555,Samsung Z710,912,Samsung,$15751.19,7/23/2023,1/7/2024
252,Pantech PG-2800,553,Pantech,$58722.72,7/23/2023,6/3/2024
225,Maxwest Vice,95,Maxwest,$41914.51,1/25/2023,9/15/2024
544,Maxon MX-3205F,712,Maxon,$41870.18,3/4/2023,6/7/2024
478,Lenovo Vibe Z2 Pro,657,Lenovo,$53638.74,6/28/2023,4/7/2024
296,Lenovo S60,587,Lenovo,$39851.58,1/24/2023,2/27/2024
309,Huawei Y6p,932,Huawei,$37827.15,3/2/2023,7/24/2024
465,Samsung Z140,65,Samsung,$60822.88,2/21/2023,9/24/2024
467,Maxon MX-C20,681,Maxon,$67639.05,7/5/2023,2/11/2024
311,ZTE Grand Xmax,592,ZTE,$24775.41,7/18/2023,5/10/2024
266,YU Yunique Plus,114,YU,$45650.59,7/11/2023,1/25/2024
262,Infinix Zero 8,589,Infinix,$44199.73,10/11/2023,6/28/2024
201,Allview V2 Viper S,792,Allview,$14162.89,7/30/2023,6/6/2024
579,Nokia 3.4,9,Nokia,$43497.16,1/9/2023,1/21/2024
429,Nokia 5630 XpressMusic,640,Nokia,$65453.77,8/17/2023,12/23/2024
529,Haier V6200,132,Haier,$19655.03,3/10/2023,11/27/2024
548,Samsung i8910 Omnia HD,184,Samsung,$44480.29,5/27/2023,2/11/2024
244,Nokia 3650,580,Nokia,$67749.40,8/28/2023,2/15/2024
597,Huawei P30 Pro,955,Huawei,$37539.36,2/27/2023,5/28/2024
330,HTC Windows Phone 8S,459,HTC,$57615.36,7/3/2023,6/2/2024
390,BlackBerry Pearl 8120,565,BlackBerry,$20621.49,7/30/2023,8/10/2024
455,T-Mobile MDA Vario V,836,T-Mobile,$43034.95,5/11/2023,2/6/2024
299,Panasonic G70,264,Panasonic,$23154.93,10/2/2023,9/6/2024
528,NIU F10,167,NIU,$63908.61,9/3/2023,4/23/2024
293,Samsung Galaxy A41,217,Samsung,$48735.76,7/13/2023,9/16/2024
229,Lava Iris 470,266,Lava,$14506.78,7/11/2023,6/11/2024
299,Telit t200,63,Telit,$16557.16,7/28/2023,7/2/2024
545,Nokia 2652,925,Nokia,$65953.81,3/15/2023,9/11/2024
449,Innostream INNO P10,64,Innostream,$39559.27,8/29/2023,10/23/2024
200,alcatel Pixi 3 (5.5) LTE,554,alcatel,$44442.50,1/20/2023,6/2/2024
308,Maxwest Astro 5,807,Maxwest,$62424.67,1/19/2023,9/10/2024
298,alcatel OT-508A,156,alcatel,$33505.73,7/1/2023,4/6/2024
534,BLU Dual SIM Lite,325,BLU,$37840.88,7/7/2023,10/6/2024
274,BLU Studio J5,907,BLU,$64949.24,7/5/2023,12/26/2024
477,Pantech G500,638,Pantech,$16762.86,10/9/2023,12/13/2024
376,Infinix Zero 6 Pro,859,Infinix,$65631.38,4/9/2023,9/7/2024
397,Sony Xperia E1,148,Sony,$52466.70,4/2/2023,5/31/2024
522,Telit t180,9,Telit,$30224.63,10/13/2023,12/21/2024
525,Celkon C555,3,Celkon,$49381.51,1/11/2023,6/4/2024
466,BLU Samba Elite,914,BLU,$22466.56,8/13/2023,7/4/2024
496,Nokia 1600,350,Nokia,$58884.19,6/6/2023,9/12/2024
201,BLU Studio Mini,595,BLU,$19505.42,8/21/2023,1/7/2024
410,alcatel One Touch Fire,775,alcatel,$44247.20,7/14/2023,3/25/2024
580,Huawei MediaPad 7 Youth,182,Huawei,$30475.46,9/22/2023,8/8/2024
572,verykool i122,928,verykool,$37313.95,3/29/2023,11/4/2024
227,Samsung Galaxy Xcover 3,606,Samsung,$60522.04,5/29/2023,5/29/2024
551,Asus Zenpad S 8.0 Z580C,820,Asus,$42225.15,9/16/2023,7/31/2024
214,ZTE nubia Red Magic 5G Lite,688,ZTE,$36362.97,9/9/2023,4/26/2024
400,Micromax Q75,962,Micromax,$63333.09,3/19/2023,8/15/2024
411,Tecno Phantom 6,94,Tecno,$17024.13,4/25/2023,11/18/2024
589,XOLO A500,425,XOLO,$13917.94,2/4/2023,4/11/2024
483,Samsung Galaxy Pocket Duos S5302,877,Samsung,$20335.84,3/16/2023,11/9/2024
413,Sonim XP3400 Armor,936,Sonim,$19453.80,1/6/2023,7/15/2024
526,Amazon Fire HD 10 (2017),679,Amazon,$21040.17,7/25/2023,9/4/2024
503,LG Axis,265,LG,$23938.38,4/28/2023,6/29/2024
498,ZTE Blade A7 Prime,925,ZTE,$36905.37,3/18/2023,12/19/2024
580,Nokia E50,965,Nokia,$11422.32,9/20/2023,9/13/2024
244,Emporia Care Plus,544,Emporia,$59550.40,4/24/2023,9/7/2024
203,Sharp Aquos B10,1000,Sharp,$66318.85,6/11/2023,11/22/2024
546,Ulefone Armor X7,812,Ulefone,$26958.86,7/20/2023,4/21/2024
269,Nokia 3.2,471,Nokia,$46703.18,9/27/2023,6/6/2024
303,LG E2,350,LG,$29398.27,9/26/2023,6/25/2024
433,Celkon Q44,516,Celkon,$13097.49,10/7/2023,9/6/2024
540,Motorola One Vision Plus,195,Motorola,$49476.35,7/7/2023,8/13/2024
534,Nokia 6800,560,Nokia,$14599.88,3/19/2023,7/30/2024
206,QMobile A1,641,QMobile,$61637.26,2/7/2023,6/5/2024
574,Acer Iconia One 7 B1-730,465,Acer,$29997.15,7/28/2023,6/18/2024
366,LG L343i,423,LG,$16086.82,8/28/2023,8/13/2024
260,Samsung A887 Solstice,625,Samsung,$41277.47,5/18/2023,10/31/2024
467,vivo Z3x,105,vivo,$55951.99,2/12/2023,4/6/2024
371,Lenovo S60,969,Lenovo,$49760.40,1/11/2023,2/26/2024
394,Unnecto Quattro,256,Unnecto,$43127.50,10/4/2023,11/21/2024
280,HTC Advantage X7500,712,HTC,$49814.81,9/9/2023,6/15/2024
389,Philips D833,962,Philips,$35598.18,7/3/2023,10/11/2024
452,Haier V700,587,Haier,$38889.80,5/1/2023,2/14/2024
499,Philips D900,457,Philips,$24982.19,8/30/2023,5/28/2024
573,Sony Ericsson Xperia Duo,161,Sony,$44200.05,4/10/2023,8/16/2024
386,Asus P552w,473,Asus,$49254.15,1/17/2023,1/1/2024
504,ZTE T98,833,ZTE,$42043.65,7/15/2023,3/11/2024
391,HTC Salsa,118,HTC,$19378.97,6/30/2023,7/18/2024
566,Philips Xenium 9@9e,355,Philips,$55200.79,5/31/2023,9/2/2024
404,Sharp FX,718,Sharp,$45704.63,4/22/2023,7/26/2024
494,i-mobile TV 626,669,i-mobile,$26066.06,9/10/2023,12/11/2024
543,ZTE Axon 11 5G,990,ZTE,$62952.54,9/20/2023,2/24/2024
555,Xiaomi Redmi Note 4,150,Xiaomi,$42034.64,2/1/2023,10/17/2024
566,Nokia C5,821,Nokia,$14559.66,9/8/2023,3/29/2024
238,Nokia 1112,547,Nokia,$59537.67,2/16/2023,10/5/2024
299,Sony Ericsson W595,192,Sony,$68158.70,8/21/2023,3/28/2024
583,Amoi A320,890,Amoi,$55647.95,9/13/2023,3/3/2024
263,Lava A48,887,Lava,$61220.09,5/6/2023,9/7/2024
532,Nokia E75,830,Nokia,$31351.70,6/8/2023,12/10/2024
314,LG Optimus Q LU2300,643,LG,$16246.43,7/3/2023,4/10/2024
405,Orange Gova,853,Orange,$60181.56,2/7/2023,11/10/2024
363,Samsung Galaxy Note Edge,404,Samsung,$50785.56,7/16/2023,11/19/2024
314,Motorola Z6w,499,Motorola,$34788.60,8/21/2023,12/13/2024
276,vivo iQOO Z1x,811,vivo,$53147.18,7/28/2023,5/10/2024
555,alcatel OT-810D,51,alcatel,$28994.38,3/23/2023,7/26/2024
361,Sagem VS4,974,Sagem,$22719.20,6/21/2023,4/30/2024
516,Micromax Q391 Canvas Doodle 4,583,Micromax,$12485.35,1/9/2023,12/5/2024
477,Samsung Galaxy Tab A 8.0 (2017),939,Samsung,$49124.94,6/14/2023,9/6/2024
546,ZTE V889M,771,ZTE,$43404.08,9/13/2023,9/27/2024
464,Samsung X160,912,Samsung,$61244.97,6/1/2023,5/24/2024
444,Spice Mi-515 Coolpad,60,Spice,$31070.03,7/11/2023,5/2/2024
211,Xiaomi Redmi 2,664,Xiaomi,$32332.73,9/16/2023,7/8/2024
417,Xiaomi Mi Pad 3,722,Xiaomi,$15268.29,6/5/2023,10/21/2024
300,Samsung W259 Duos,342,Samsung,$10908.63,6/7/2023,10/26/2024
293,HTC Desire 626,245,HTC,$33051.68,8/21/2023,1/4/2024
507,Qtek 8100,630,Qtek,$64826.90,4/10/2023,9/9/2024
569,Nokia 230 Dual SIM,179,Nokia,$18251.13,5/11/2023,7/23/2024
403,vivo Y51s,397,vivo,$67849.92,6/23/2023,5/30/2024
363,Huawei T552,1,Huawei,$28512.43,10/7/2023,8/1/2024
303,Nokia 6650,778,Nokia,$18488.54,9/8/2023,5/23/2024
563,Lava X17,411,Lava,$57930.42,2/7/2023,9/9/2024
481,Sony Xperia acro S,203,Sony,$27751.20,3/22/2023,1/5/2024
240,Yezz Billy 5S LTE,636,Yezz,$12979.25,2/5/2023,4/7/2024
518,Samsung Galaxy S5 Sport,800,Samsung,$35224.84,9/21/2023,3/29/2024
537,Huawei MatePad T8,232,Huawei,$21699.78,8/23/2023,11/17/2024
222,LG Magna,349,LG,$37486.25,1/29/2023,3/5/2024
548,ZTE nubia Z5,425,ZTE,$47959.76,4/21/2023,12/19/2024
256,Gigabyte GSmart Roma R2,450,Gigabyte,$31489.35,1/30/2023,5/7/2024
241,Honor 9X Pro,528,Honor,$30852.24,6/5/2023,2/7/2024
511,Lenovo Lemon 3,203,Lenovo,$23558.53,4/3/2023,12/12/2024
407,Huawei P smart Pro 2019,316,Huawei,$42952.59,1/24/2023,4/30/2024
526,Microsoft Surface,377,Microsoft,$14214.09,1/19/2023,5/5/2024
587,Blackview A7 Pro,207,Blackview,$39019.12,9/10/2023,8/15/2024
359,Toshiba Excite 7.7 AT275,113,Toshiba,$27768.77,7/25/2023,11/4/2024
437,Motorola ATRIX HD MB886,768,Motorola,$42637.65,9/16/2023,2/3/2024
504,BLU Studio 6.0 HD,904,BLU,$55342.70,8/14/2023,8/13/2024
460,Icemobile G3,146,Icemobile,$48984.47,6/18/2023,10/28/2024
275,Bird S661,636,Bird,$56572.87,3/10/2023,8/14/2024
424,vivo iQOO Z1,10,vivo,$32528.77,1/31/2023,4/16/2024
567,Oppo A71 (2018),353,Oppo,$58606.90,1/5/2023,11/22/2024
244,Amoi M630,181,Amoi,$13915.82,10/2/2023,1/4/2024
205,alcatel Pixi 3 (5.5),557,alcatel,$69333.30,1/15/2023,11/1/2024
250,HTC U12+,142,HTC,$25439.52,1/28/2023,7/12/2024
534,Samsung M300,804,Samsung,$67684.17,4/24/2023,8/13/2024
467,ZTE V81,866,ZTE,$44459.37,6/1/2023,9/14/2024
433,Micromax Funbook Talk P360,801,Micromax,$64342.58,7/4/2023,12/24/2024
584,alcatel One Touch T10,684,alcatel,$36321.83,5/7/2023,8/12/2024
531,HTC Shift,927,HTC,$24398.98,7/10/2023,1/29/2024
523,Posh Equal Plus X700,485,Posh,$38547.98,8/28/2023,6/2/2024
421,Sharp GX20,651,Sharp,$68136.34,4/14/2023,1/16/2024
529,Xiaomi Poco M3,355,Xiaomi,$60072.52,10/13/2023,1/2/2024
324,Samsung Galaxy Tab S6 5G,337,Samsung,$39069.96,7/20/2023,11/6/2024
255,BLU Studio G Plus,630,BLU,$63126.35,10/8/2023,4/19/2024
524,Philips Genie Sport,56,Philips,$36489.63,1/5/2023,6/21/2024
436,Samsung Galaxy S20 5G,253,Samsung,$51443.02,9/23/2023,11/1/2024
485,Samsung i220 Code,780,Samsung,$43195.17,5/27/2023,10/29/2024
299,BLU Win HD,323,BLU,$62267.58,3/7/2023,11/20/2024
486,Motorola E390,884,Motorola,$58703.23,9/6/2023,1/23/2024
477,BlackBerry Storm 9530,772,BlackBerry,$13224.76,4/28/2023,2/14/2024
341,Samsung Galaxy J3 Emerge,473,Samsung,$53725.39,6/30/2023,6/24/2024
354,Huawei Y7 Pro (2018),12,Huawei,$39342.28,9/29/2023,9/18/2024
552,Haier A7,102,Haier,$35305.04,4/26/2023,3/12/2024
387,LG KP235,315,LG,$51784.41,6/13/2023,11/9/2024
535,ZTE Blade Vec 4G,142,ZTE,$56871.50,1/9/2023,2/2/2024
573,Motorola Moto E Dual SIM (2nd gen),955,Motorola,$54824.62,9/4/2023,10/3/2024
515,Spice M-6868N FLO ME,822,Spice,$17872.59,1/6/2023,8/31/2024
463,LG G Pad 8.3 LTE,251,LG,$30271.76,8/26/2023,5/26/2024
496,Apple iPhone 11,286,Apple,$58287.82,1/7/2023,11/13/2024
380,Telit t420,464,Telit,$14719.63,2/5/2023,6/15/2024
232,Mitac MIO 8380,746,Mitac,$18649.93,2/23/2023,7/1/2024
219,Acer Liquid Z320,581,Acer,$29387.89,9/4/2023,4/11/2024
419,Plum Compass,11,Plum,$32394.70,5/5/2023,6/28/2024
364,Gigabyte g-X5,974,Gigabyte,$16821.44,8/17/2023,2/25/2024
390,BenQ F5,529,BenQ,$34697.61,1/11/2023,9/5/2024
447,LG KF390,491,LG,$69013.40,6/21/2023,11/12/2024
549,Realme C2 2020,690,Realme,$66051.71,10/7/2023,6/27/2024
588,Pantech Link II,238,Pantech,$27966.23,6/19/2023,1/29/2024
296,Nokia 7230,903,Nokia,$25555.64,1/17/2023,4/19/2024
233,ZTE Zmax 2,764,ZTE,$43099.96,7/4/2023,10/4/2024
485,Apple iPad Wi-Fi,894,Apple,$47728.67,3/13/2023,9/1/2024
516,Microsoft Lumia 430 Dual SIM,70,Microsoft,$41118.75,4/10/2023,12/22/2024
389,Prestigio MultiPhone 3540 Duo,635,Prestigio,$15405.82,10/13/2023,12/2/2024
545,Oppo K1,87,Oppo,$33771.23,10/2/2023,1/19/2024
558,Archos Sense 50x,500,Archos,$13295.20,9/7/2023,1/24/2024
324,Samsung X300,211,Samsung,$35405.81,7/18/2023,5/25/2024
548,Orange Miami,649,Orange,$42923.01,8/18/2023,8/15/2024
390,Xiaomi Redmi K20,788,Xiaomi,$29798.40,10/1/2023,11/22/2024
547,Acer Liquid Jade,565,Acer,$17015.68,3/4/2023,1/16/2024
248,Siemens CFX65,25,Siemens,$49800.66,5/27/2023,8/23/2024
499,vivo X27 Pro,373,vivo,$27411.83,7/16/2023,1/29/2024
518,Celkon C609,62,Celkon,$29240.95,6/5/2023,8/1/2024
576,NEC N109,137,NEC,$36034.08,3/20/2023,3/10/2024
599,Samsung E1085T,41,Samsung,$30260.60,1/13/2023,5/14/2024
284,Samsung Galaxy A51,318,Samsung,$30596.30,2/12/2023,11/16/2024
453,T-Mobile SpringBoard,676,T-Mobile,$19294.20,9/9/2023,9/5/2024
356,BLU Click,377,BLU,$62981.09,2/16/2023,1/15/2024
368,BLU Deejay II,546,BLU,$68920.07,1/27/2023,10/20/2024
356,Sagem P9522 Porsche,35,Sagem,$39742.99,4/5/2023,1/19/2024
390,verykool s5017Q Dorado,550,verykool,$19351.79,9/9/2023,3/5/2024
396,Nokia N87,414,Nokia,$46719.70,4/15/2023,5/26/2024
345,alcatel OT-668,263,alcatel,$50524.60,8/12/2023,10/10/2024
391,BLU Dash Music 4.0,132,BLU,$38789.36,7/28/2023,4/12/2024
389,alcatel OT 525,508,alcatel,$31296.57,4/9/2023,10/9/2024
428,Sony Ericsson W890,328,Sony,$10239.00,1/19/2023,5/22/2024
213,Samsung Galaxy S8+,67,Samsung,$14383.06,5/5/2023,7/19/2024
558,HP 7 Plus,9,HP,$26110.38,4/16/2023,4/19/2024
551,Lenovo A616,918,Lenovo,$64256.62,4/12/2023,9/13/2024
572,LeEco Le Pro3 Elite,754,LeEco,$67731.82,1/11/2023,6/8/2024
440,Asus Zenfone 4 Max Plus ZC554KL,283,Asus,$24375.50,9/5/2023,10/10/2024
429,Xiaomi Redmi Note 6 Pro,716,Xiaomi,$59617.54,6/17/2023,5/14/2024
503,Xiaomi Redmi 4 Prime,592,Xiaomi,$56569.25,1/30/2023,3/24/2024
585,Spice Smart Flo 359 (Mi-359),748,Spice,$25446.10,8/31/2023,12/7/2024
442,Nokia 6620,848,Nokia,$12435.83,7/26/2023,3/1/2024
485,alcatel OT Gum db,151,alcatel,$17177.92,7/21/2023,11/12/2024
385,Realme 7i (Global),227,Realme,$58239.06,2/25/2023,5/8/2024
562,Wiko Lenny3 Max,600,Wiko,$20973.88,5/16/2023,3/10/2024
376,HTC Flyer Wi-Fi,753,HTC,$34757.42,7/20/2023,1/23/2024
387,Sony Ericsson K320,444,Sony,$68962.12,8/31/2023,11/16/2024
473,alcatel OT Club +,89,alcatel,$12600.40,8/12/2023,6/29/2024
227,BLU Smart,630,BLU,$35422.57,1/10/2023,6/28/2024
347,vivo U10,319,vivo,$27889.10,2/17/2023,2/11/2024
366,Samsung X120,8,Samsung,$18444.87,10/3/2023,7/17/2024
589,Samsung ZV30,88,Samsung,$10971.39,7/25/2023,7/29/2024
549,Yezz Andy 4.5M,291,Yezz,$38254.82,1/2/2023,2/19/2024
371,Samsung i607 BlackJack,770,Samsung,$42816.84,8/26/2023,3/25/2024
435,Haier M320+,168,Haier,$24984.89,8/11/2023,2/20/2024
296,Sony Ericsson Xperia PLAY,830,Sony,$58826.99,9/15/2023,1/13/2024
417,Asus P835,705,Asus,$26755.28,1/20/2023,7/4/2024
493,Samsung Z150,185,Samsung,$37066.88,6/19/2023,8/26/2024
472,Toshiba 904T,24,Toshiba,$59126.22,6/26/2023,8/2/2024
279,LG Optimus S,702,LG,$64963.78,2/8/2023,4/9/2024
428,Philips W6610,833,Philips,$33203.51,10/10/2023,11/16/2024
258,alcatel Smart Tab 7,933,alcatel,$56361.27,4/20/2023,3/15/2024
398,Lava Iris 505,613,Lava,$68573.04,3/19/2023,10/17/2024
431,Vertu Signature Touch (2015),868,Vertu,$64929.94,5/8/2023,5/2/2024
487,Samsung E2262,184,Samsung,$34240.40,9/17/2023,12/7/2024
578,Acer Liquid E3,711,Acer,$52574.03,1/8/2023,1/9/2024
427,LG K31,372,LG,$59272.27,4/17/2023,8/16/2024
418,Siemens ME75,152,Siemens,$68958.86,10/10/2023,5/21/2024
560,i-mate SPL,356,i-mate,$17387.61,2/17/2023,4/14/2024
475,Nokia 6720 classic,520,Nokia,$62578.62,8/9/2023,1/23/2024
391,Sagem my405X,154,Sagem,$42400.53,7/5/2023,8/28/2024
492,Meizu V8,280,Meizu,$57288.44,2/15/2023,1/20/2024
304,Energizer Ultimate U620S,1,Energizer,$42867.39,3/17/2023,5/21/2024
543,Lenovo A7000 Turbo,490,Lenovo,$33629.87,5/29/2023,3/26/2024
235,ZTE F870,249,ZTE,$32869.07,3/7/2023,9/6/2024
430,Nokia 5.1 Plus (Nokia X5),596,Nokia,$34624.82,2/10/2023,8/28/2024
200,i-mate JAQ4,754,i-mate,$62893.67,4/17/2023,8/20/2024
284,Samsung Galaxy S10e,937,Samsung,$50333.43,9/16/2023,10/9/2024
